31727,ELIZABETH ARDEN FIRST DEFENSE PROTECTIVE CREAM,Topical,908.97,Cancelled Post Market
31728,KIDS TOOTHPASTE,Dental,476.5,Cancelled Post Market
31729,COLD AND SINUS RELIEF,Oral,862.73,Cancelled Pre Market
31730,AVON HEALTHY REMEDIES MENTHOL CELADRIN PAIN RELIEF CREAM,Topical,515.98,Cancelled Post Market
31731,CLINDAMYCINE-150,Oral,790.08,Cancelled Post Market
31732,CLINDAMYCINE-300,Oral,932.97,Cancelled Post Market
31733,SANDOZ TRIFLURIDINE,Ophthalmic,769.69,Cancelled Post Market
31734,NO RINSE BATHING WIPES,Topical,837.58,Cancelled Post Market
31735,MAC HYPER REAL SPF 15 FOUNDATION,Topical,297.06,Cancelled Post Market
31736,APO-TRYPTOPHAN,Oral,4.77,Approved
31737,APO-TRYPTOPHAN,Oral,183.58,Marketed
31738,APO-TRYPTOPHAN,Oral,755.05,Marketed
31739,APO-TRYPTOPHAN,Oral,63.02,Marketed
31740,REMERON RD,Oral,541.49,Marketed
31741,REMERON RD,Oral,130.86,Marketed
31742,REMERON RD,Oral,663.25,Marketed
31743,COOL EYE DROPS,Ophthalmic,128.09,Cancelled Pre Market
31744,ORIGINAL EYE DROPS,Ophthalmic,231.9,Cancelled Post Market
31745,VITAMIN AD3 FORTE,Intramuscular,394.44,Marketed
31746,ORB-ACETAMINOPHEN 325 MG TABLETS,Oral,971.86,Cancelled (Unreturned Annual)
31747,ORB-ACETAMINOPHEN 325 MG CAPLETS,Oral,329.93,Cancelled (Unreturned Annual)
31748,ORB-ACETAMINOPHEN 500 MG TABLETS,Oral,116.59,Cancelled (Unreturned Annual)
31749,ORB-ACETAMINOPHEN 500 MG CAPLETS,Oral,29.91,Cancelled (Unreturned Annual)
31750,MATERNA,Oral,662.13,Cancelled Post Market
31751,TEVA-PAROXETINE,Oral,12.33,Marketed
31752,TEVA-PAROXETINE,Oral,625.04,Marketed
31753,TEVA-PAROXETINE,Oral,22.39,Marketed
31754,RIVA-PAROXETINE,Oral,716.58,Marketed
31755,RIVA-PAROXETINE,Oral,549.21,Marketed
31756,RIVA-PAROXETINE,Oral,289.12,Marketed
31757,APO-METRONIDAZOLE,Oral,363.88,Marketed
31758,ROBITUSSIN SUGAR FREE COUGH CONTROL,Oral,813.01,Marketed
31759,ACT RANITIDINE,Oral,777.94,Cancelled Post Market
31760,ACT RANITIDINE,Oral,522.7,Cancelled Post Market
31761,ACT LOVASTATIN,Oral,429.59,Dormant
31762,ACT LOVASTATIN,Oral,735.21,Dormant
31763,SANIFILM,Topical,261.4,Cancelled Post Market
31764,UVA-SAN DISINFECTANT,Disinfectant (Domestic),287.16,Dormant
31765,ECLIPSE 986,Disinfectant (Institutional/Industrial),457.47,Cancelled Post Market
31766,ECLIPSE 984,Disinfectant (Food Premises),919.54,Cancelled Post Market
31767,AIRX 109 PLUS,Disinfectant (Institutional/Industrial),791.97,Cancelled Post Market
31768,EXTRA STRENGTH FLU RELIEF DAYTIME,Oral,589.32,Marketed
31769,AVON SUN SPF 40 SUNSCREEN LOTION,Topical,679.69,Cancelled Post Market
31770,AVON SUN KIDS SPF 40 DISAPPEARING COLOR SUNSCREEN LOTION,Topical,633.55,Cancelled Post Market
31771,AVON SUN BABY SPF 40 SUNSCREEN LOTION,Topical,192.6,Cancelled Post Market
31772,CLEAN & CLEAR ADVANTAGE DAILY ACNE CLEARING LOTION,Topical,485.12,Cancelled Post Market
31773,INFACOL,Oral,258.85,Marketed
31774,SBS 40 MEDICATED SKIN LOTION,Topical,948.62,Cancelled Post Market
31775,ARRID TOTAL - SOFT SOLID,Topical,739.33,Cancelled Post Market
31776,BODY SERIES MOISTURE STICK + SPF 30,Topical,787.24,Cancelled Post Market
31777,AVON SUN SELF-TANNING FACE CREAM SPF 6,Topical,444.15,Cancelled Post Market
31778,ZIM'S CRACK CREME ALCOHOL FREE HAND SANITIZER,Topical,249.43,Cancelled (Unreturned Annual)
31779,DOM-MELOXICAM,Oral,790.4,Dormant
31780,DOM-MELOXICAM,Oral,902.64,Dormant
31781,PHL-MELOXICAM,Oral,822.14,Cancelled Post Market
31782,PHL-MELOXICAM,Oral,496.95,Cancelled Post Market
31783,REYATAZ,Oral,510.54,Cancelled Pre Market
31784,REYATAZ,Oral,920.65,Marketed
31785,REYATAZ,Oral,451.25,Marketed
31786,SCREEN,Topical,293.54,Cancelled Post Market
31787,BOBBI BROWN SHIMMERING LIP TINTS SPF 15,Topical,671.33,Cancelled Post Market
31788,AVON SUN SPARKLE SPF 30 SUNSCREEN LOTION FOR KIDS,Topical,935.57,Cancelled Post Market
31789,FASLODEX,Intramuscular,380.93,Marketed
31790,FOSAMAX,Oral,829.41,Cancelled Post Market
31791,SWISS TOTAL ONE,Oral,31.09,Cancelled Post Market
31792,TUMS DUAL ACTION,Oral,645.57,Cancelled Post Market
31793,HAWAIIAN TROPIC 45 SPF SUNBLOCK STICK,Topical,312.33,Cancelled Post Market
31794,PF 300,Disinfectant (Barn),491.51,Marketed
31795,OCTREOTIDE ACETATE OMEGA,Intravenous,804.72,Marketed
31796,OCTREOTIDE ACETATE OMEGA,Subcutaneous,522.61,Marketed
31797,OCTREOTIDE ACETATE OMEGA,Subcutaneous,346.29,Marketed
31798,OCTREOTIDE ACETATE OMEGA,Subcutaneous,292.95,Marketed
31799,CHEWABLE CALCIUM 500 MG WITH VITAMIN D 200 IU,Oral,814.67,Cancelled Post Market
31800,ADVIL COLD & SINUS PLUS,Oral,720.12,Marketed
31801,EXTRA STRENGTH HEAD COLD AND SINUS,Oral,477.83,Marketed
31802,CHEWABLE VITAMIN C 500 MG,Oral,239.74,Cancelled Post Market
31803,MULTIVITAMINS AND MINERALS TABLETS,Oral,589.22,Cancelled Post Market
31804,MENINGITEC,Intramuscular,460.65,Cancelled Post Market
31805,CALCIUM & MAGNESIUM PLUS POTASSIUM & ZINC,Oral,808.64,Cancelled Post Market
31806,DAILY ENERGY BRAND VITAMIN & MINERAL DRINK MIX,Oral,608.9,Cancelled Post Market
31807,VISINE FOR RED EYE TRIPLE ACTION,Ophthalmic,541.55,Marketed
31808,ALLERGY EYE DROPS,Ophthalmic,949.43,Cancelled Post Market
31809,ARTIFICIAL TEARS,Ophthalmic,622.87,Cancelled Post Market
31810,SNAP ENVIRO CARE NEUTRAL DISINFECTANT,Disinfectant (Food Premises),591.78,Marketed
31811,NOROMYCIN LA,Subcutaneous,385.06,Dormant
31812,PINE SCENTED HOUSEHOLD CLEANER & DISINFECTANT,Disinfectant (Domestic),252.13,Cancelled Post Market
31813,PROMAX ATTACK,Disinfectant (Food Premises),40.39,Dormant
31814,PROMAX GERMICIDAL DETERGENT,Disinfectant (Food Premises),113.92,Marketed
31815,PROMAX ORDERLY,Disinfectant (Institutional/Industrial),803.67,Marketed
31816,MITCHUM M3 INVISIBLE SOLID,Topical,310.65,Cancelled Post Market
31817,IRESSA,Oral,355.67,Marketed
31818,AVON MOISTURE THERAPY INTENSIVE MOISTURIZING LIP TREATMENT SPF 15,Topical,119.32,Cancelled Post Market
31819,BOBBI BROWN EXTRA SPF 25 TINTED MOISTURIZING BALM,Topical,931.3,Cancelled Post Market
31820,OXYGEN,Inhalation,455.05,Cancelled Post Market
31821,SUNSHINE'S ANTIBACTERIAL SOAP,Topical,250.01,Cancelled Pre Market
31822,ACT ETIDRONATE,Oral,387.99,Marketed
31823,ACT ETIDRONATE,Oral,980.74,Cancelled Pre Market
31824,ZEP COMMERCIAL ANTIBACTERIAL HAND SOAP LIQUID REFILL,Topical,233.83,Cancelled Post Market
31825,FOLIC ACID 1 MG,Oral,544.27,Cancelled Post Market
31826,SELENIUM 200 MCG,Oral,519.62,Cancelled Post Market
31827,EXTRA STRENGTH FLU RELIEF NIGHTIME,Oral,446.05,Marketed
31828,NATURAL WHITE PRO DAILY CLEAN & POLISH GEL TOOTHPASTE,Dental,571.31,Cancelled Post Market
31829,NATURAL WHITE PRO DAILY CLEAN & POLISH TOOTHPASTE,Dental,448.9,Cancelled Post Market
31830,HOT LEMON RELIEF POWDER,Oral,186.43,Dormant
31831,HOT LEMON RELIEF POWDER EXTRA STRENGTH,Oral,497.07,Approved
31832,ALPRAZOLAM,Oral,642.43,Marketed
31833,ALPRAZOLAM TS,Oral,309.48,Approved
31834,ALMAY CLEAR COMPLEXION BLEMISH CLEARING COMPACT,Topical,632.6,Cancelled Post Market
31835,ALMAY CLEAR COMPLEXION PRESSED POWDER,Topical,341.75,Cancelled Post Market
31836,EQUILIBRE-HYDRA-CITY FPS 15-SPF 15,Topical,513.54,Cancelled Post Market
31837,NU-CARVEDILOL,Oral,228.12,Cancelled (Unreturned Annual)
31838,NU-CARVEDILOL,Oral,285.91,Cancelled (Unreturned Annual)
31839,NU-CARVEDILOL,Oral,153.24,Cancelled (Unreturned Annual)
31840,NU-CARVEDILOL,Oral,722.43,Cancelled (Unreturned Annual)
31841,NU-PAROXETINE,Oral,468.03,Cancelled (Unreturned Annual)
31842,NU-PAROXETINE,Oral,954.68,Cancelled (Unreturned Annual)
31843,NU-PAROXETINE,Oral,159.82,Cancelled (Unreturned Annual)
31844,ACULAR LS,Ophthalmic,710.37,Marketed
31845,CLEAR ACNE TREATMENT,Topical,413.0,Cancelled Post Market
31846,CALCIUM MAGNESIUM 2:1 TABLETS WITH VITAMIN D,Oral,26.42,Cancelled Post Market
31847,OXYGEN,Inhalation,776.77,Cancelled Post Market
31848,APO-ALENDRONATE,Oral,378.81,Dormant
31849,APO-ALENDRONATE,Oral,134.19,Dormant
31850,APO-ALENDRONATE,Oral,32.68,Approved
31851,APO-ALENDRONATE,Oral,722.45,Marketed
31852,FLUCONAZOLE INJECTION,Intravenous,601.59,Cancelled Pre Market
31853,APO-CLONIDINE,Oral,888.91,Dormant
31854,MADAME PEARL'S COUGH SYRUP,Oral,563.54,Cancelled Pre Market
31855,SUN-RYPE VITABURST,Oral,785.41,Cancelled Post Market
31856,LARGE ECRAN UV,Topical,544.29,Cancelled Post Market
31857,HYDRA BRONZE,Topical,387.01,Cancelled Post Market
31858,CEPACOL EXTRA STRENGTH ORANGE CITRUS LOZENGE,Oral,895.7,Cancelled Post Market
31859,CYCLOSOL 200 LA,Intramuscular,672.78,Dormant
31860,OMEGA-3,Oral,655.19,Cancelled Post Market
31861,OMEGA-3 FACTORS WITH VITAMIN E,Oral,583.94,Cancelled Post Market
31862,TRAITEMENT SOLAIRE SPECIAL CONTOUR DES YEUX,Topical,980.09,Cancelled Post Market
31863,TRAITEMENT SOLAIRE SUN MAT CONTROL,Topical,532.94,Cancelled Post Market
31864,DOM-CARVEDILOL,Oral,802.15,Dormant
31865,DOM-CARVEDILOL,Oral,910.78,Dormant
31866,DOM-CARVEDILOL,Oral,495.45,Dormant
31867,DOM-CARVEDILOL,Oral,521.56,Dormant
31868,CARVEDILOL,Oral,509.05,Marketed
31869,CARVEDILOL,Oral,618.85,Marketed
31870,CARVEDILOL,Oral,727.66,Marketed
31871,CARVEDILOL,Oral,179.27,Marketed
31872,SANDOZ CIPROFLOXACIN,Oral,732.35,Marketed
31873,SANDOZ CIPROFLOXACIN,Oral,566.94,Marketed
31874,SANDOZ CIPROFLOXACIN,Oral,941.93,Marketed
31875,CAPTURE FIRST ACTION CREME LISSANTE JEUNESSE SPF 8,Topical,76.46,Cancelled Post Market
31876,CAPTURE FIRST ACTION FLUIDE LISSANT JEUNESSE SPF 8,Topical,380.68,Cancelled Post Market
31877,VIRACEPT,Oral,867.68,Cancelled Post Market
31878,PMS-MIRTAZAPINE,Oral,754.65,Marketed
31879,AA-ATENIDONE,Oral,266.42,Marketed
31880,AA-ATENIDONE,Oral,333.38,Marketed
31881,REXALL HAND SANITIZER,Topical,143.97,Cancelled Post Market
31882,AVON VITADVANCE MULTI-KIDS COMPLETE,Oral,256.28,Cancelled Post Market
31883,SWABPLUS TOOTH & GUM PAIN RELIEF SWABS,Oral,842.25,Cancelled Post Market
31884,DERMALOGICA DAY BRIGHT,Topical,802.79,Cancelled Post Market
31885,PROTECTIVE SELF TAN,Topical,356.53,Cancelled Post Market
31886,SHEER MOISTURE,Topical,120.49,Cancelled Post Market
31887,SHEER TINT MOISTURE - LIGHT,Topical,743.18,Cancelled Post Market
31888,SHEER TINT MOISTURE - MEDIUM,Topical,868.7,Cancelled Post Market
31889,SHEER TINT MOISTURE - DARK,Topical,739.54,Cancelled Post Market
31890,BYE BYE BLEMISH ANTI-ACNE GEL,Topical,428.09,Cancelled Post Market
31891,AQUASOURCE NON STOP SPF 15 - PEAU SECHE,Topical,119.69,Cancelled Post Market
31892,AQUASOURCE NON STOP SPF 15 - PEAU NORMALE MIXTE,Topical,887.17,Cancelled Post Market
31893,ULTRA CORRECTION EMULSION RESTRUCTURANTE - SPF 10,Topical,137.47,Cancelled Post Market
31894,ULTRA CORRECTION CREME RETRUCTURANTE - SPF 10,Topical,20.84,Cancelled Post Market
31895,TEVA-CLARITHROMYCIN,Oral,170.62,Cancelled Post Market
31896,TEVA-CLARITHROMYCIN,Oral,262.28,Cancelled Post Market
31897,SUPPRESSOR,Intravenous,677.76,Cancelled Post Market
31898,ADDERALL XR,Oral,907.51,Marketed
31899,ADDERALL XR,Oral,555.96,Marketed
31900,ADDERALL XR,Oral,523.44,Marketed
31901,ADDERALL XR,Oral,769.19,Marketed
31902,ADDERALL XR,Oral,703.76,Marketed
31903,ADDERALL XR,Oral,674.21,Marketed
31904,"ACETAMINOPHEN, CAFFEINE AND 8 MG OF CODEINE PHOSPHATE TABLETS",Oral,818.59,Dormant
31905,TRIPLE ANTIBIOTIC OINTMENT,Topical,322.9,Dormant
31906,ACID CONCENTRATE A1253,Dialysis,502.33,Marketed
31907,VITAMIN E 400 IU,Oral,522.34,Cancelled Post Market
31908,LIFEPAK PRIME COMPLEX,Oral,328.76,Cancelled Post Market
31909,NU-AZATHIOPRINE,Oral,868.71,Cancelled (Unreturned Annual)
31910,APO-PACLITAXEL INJECTABLE,Intravenous,237.09,Dormant
31911,NU-TERBINAFINE,Oral,889.89,Cancelled Post Market
31912,MISOPROSTOL-200,Oral,925.88,Cancelled Post Market
31913,CORRECTOR 4,Topical,720.12,Cancelled Post Market
31914,ACTIVE 4,Topical,563.91,Cancelled Post Market
31915,THERATEARS LUBRICANT EYE DROPS,Ophthalmic,35.28,Marketed
31916,PMS-METOPROLOL-L,Oral,414.34,Marketed
31917,MYLAN-CLARITHROMYCIN,Oral,62.17,Cancelled Post Market
31918,MYLAN-CLARITHROMYCIN,Oral,450.0,Cancelled Post Market
31919,BENYLIN FOR CHILDREN COUGH NIGHT,Oral,562.23,Marketed
31920,BENYLIN SLEEP TIME,Oral,69.95,Marketed
31921,TEVA-TOPIRAMATE,Oral,905.41,Marketed
31922,TEVA-TOPIRAMATE,Oral,53.37,Marketed
31923,TEVA-TOPIRAMATE,Oral,40.76,Marketed
31924,"HOT LEMON RELIEF FOR SYMPTOMS OF COUGH, COLD AND FLU",Oral,838.48,Cancelled Pre Market
31925,CALCIUM GLUCONATE 23% INJECTION,Subcutaneous,604.1,Marketed
31926,BOBBI BROWN BEACH LEAVE-IN HAIR CONDITIONER SPF 15,Topical,939.72,Cancelled Post Market
31927,BOBBI BROWN BEACH SUNSCREEN BODY SPRAY SPF 15,Topical,687.9,Cancelled Post Market
31928,BOBBI BROWN BEACH SUNSCREEN FOR FACE SPF 25,Topical,670.86,Cancelled Post Market
31929,BOBBI BROWN BEACH SPORT STICK FOR FACE SPF 20,Topical,471.56,Cancelled Post Market
31930,ESTEE LAUDER RESILIENCE LIFT FACE AND THROAT LOTION SPF 15,Topical,691.6,Cancelled Post Market
31931,MAGNESIUM 150 MG,Oral,254.14,Cancelled Post Market
31932,ZINC 50 MG,Oral,759.71,Cancelled Post Market
31933,MEGAMECTIN (IVERMECTIN)(INJECTION FOR CATTLE AND SWINE),Subcutaneous,473.94,Cancelled Post Market
31934,NOROMYCIN LP,Intravenous,175.93,Cancelled Post Market
31935,RAMACE,Oral,555.45,Cancelled Pre Market
31936,RAMACE,Oral,104.45,Cancelled Pre Market
31937,RAMACE,Oral,71.61,Cancelled Pre Market
31938,RAMACE,Oral,429.67,Cancelled Pre Market
31939,QMELT,Oral,165.1,Cancelled Post Market
31940,HEMORRHOIDAL OINTMENT,Rectal,380.9,Dormant
31941,AVON SOLUTIONS BEAUTIFULLY PROTECTED DAILY UV MOISTURIZER SPF 30,Topical,65.38,Cancelled Post Market
31942,AVON ANEW ADVANCED ALL-IN-ONE MAX SELF-ADJUSTING PERFECTING CREAM SPF15,Topical,912.58,Cancelled Post Market
31943,AVON ANEW ADVANCED ALL-IN-ONE MAX SELF-ADJUSTING PERFECTING LOTION SPF 15,Topical,643.43,Cancelled Post Market
31944,ESTEE LAUDER RESILIENCE LIFT FACE AND THROAT CREME SPF 15,Topical,253.87,Cancelled Post Market
31945,DAY FACIAL MOISTURIZER WITH SPF 15,Topical,891.2,Cancelled Post Market
31946,BENADRYL ALLERGY & COLD CAPLETS,Oral,837.9,Cancelled Pre Market
31947,ROEZIT,Topical,87.93,Cancelled Post Market
31948,PRO-RELIEF,Topical,841.64,Cancelled Post Market
31949,NIGHT TIME RELIEF,Oral,479.65,Cancelled (Unreturned Annual)
31950,COLD & COUGH,Oral,157.22,Cancelled (Unreturned Annual)
31951,DAY TIME RELIEF,Oral,772.3,Cancelled (Unreturned Annual)
31952,COLD & FLU,Oral,570.09,Cancelled (Unreturned Annual)
31953,VITAMIN C 250MG CHEWABLE ORANGE TABLETS,Oral,254.65,Cancelled Post Market
31954,VITAMIN C 500MG CHEWABLE ORANGE TABLETS,Oral,128.64,Cancelled Post Market
31955,PAROXETINE-10,Oral,332.68,Marketed
31956,PAROXETINE-20,Oral,620.02,Marketed
31957,PAROXETINE-30,Oral,379.23,Marketed
31958,BIKINI ZONE TOPICAL ANALGESIC GEL,Topical,378.64,Cancelled Pre Market
31959,LIFE SKINPLICITY DAY FACIAL MOISTURIZER WITH SPF 15,Topical,610.44,Cancelled Post Market
31960,REVITALIZING MOISTURIZER WITH SPF 15,Topical,884.74,Cancelled Post Market
31961,LAIT BRONZANT HAUTE PROTECTION SPF 20,Topical,42.95,Cancelled Post Market
31962,SPRAY BRONZANT PROTECTEUR SPF 10,Topical,408.48,Cancelled Post Market
31963,OASIS 499 DISINFECTANT CLEANER,Disinfectant (Food Premises),997.35,Marketed
31964,GENERATION 3,Disinfectant (Hospital/Hc Facilities),157.68,Cancelled Post Market
31965,GENERATION 5,Disinfectant (Institutional/Industrial),540.85,Marketed
31966,"DIANE VON FURSTENBERG SKIN TINT /FLUIDE DE TEINT (IVORY, NECTAR, ALABASTER)",Topical,271.86,Cancelled Pre Market
31967,"DIANE VON FURSTENBERG SKIN TINT / FLUIDE DE TEINT (HONEY, MYRRH,CINNAMON)",Topical,248.34,Cancelled Pre Market
31968,CLINIQUE REPAIRWEAR DAY SPF 15 INTENSIVE LOTION,Topical,367.0,Cancelled Post Market
31969,CLINIQUE REPAIRWEAR DAY SPF 15 INTENSIVE CREAM,Topical,30.18,Cancelled Post Market
31970,ANTHELIOS - LAIT SPF 45,Topical,483.09,Cancelled Post Market
31971,AVON SKIN-SO-SOFT BODY LOTION SPF 6,Topical,393.88,Cancelled Post Market
31972,LIP BALM SPF 20,Topical,943.54,Cancelled Post Market
31973,BICARBONATE CONCENTRATE B38,Dialysis,403.61,Marketed
31974,PIPERACILLIN FOR INJECTION,Intravenous,250.74,Cancelled Post Market
31975,PIPERACILLIN FOR INJECTION,Intravenous,292.19,Cancelled Post Market
31976,PIPERACILLIN FOR INJECTION,Intravenous,971.27,Cancelled Post Market
31977,DOM-CITALOPRAM,Oral,689.88,Dormant
31978,DOM-CITALOPRAM,Oral,428.7,Dormant
31979,PHL-CITALOPRAM,Oral,122.51,Cancelled Post Market
31980,PHL-CITALOPRAM,Oral,736.18,Cancelled Post Market
31981,AVON BRILLIANT MOISTURE SHEER LIPCOLOR SPF 15,Topical,183.88,Cancelled Post Market
31982,SHADE SPRAY,Topical,39.51,Cancelled Post Market
31983,LAB SERIES SKINCARE FOR MEN DAILY MOISTURE DEFENSE LOTION SPF 15,Topical,516.09,Cancelled Post Market
31984,FABRAZYME,Intravenous,273.45,Marketed
31985,FABRAZYME,Intravenous,777.9,Marketed
31986,SYSTANE LUBRICANT EYE DROPS,Ophthalmic,910.97,Marketed
31987,FACTIVE,Oral,958.21,Cancelled Post Market
31988,ZEP FOAM SAN,Topical,171.06,Marketed
31989,LUXIVA SHEER DEFENSE SPF 15,Topical,740.81,Cancelled Post Market
31990,APO-MELOXICAM,Oral,270.35,Marketed
31991,APO-MELOXICAM,Oral,178.56,Marketed
31992,SANITIZER 3,Disinfectant (Institutional/Industrial),676.73,Cancelled Post Market
31993,SPRAY CLEANER,Disinfectant (Domestic),22.56,Cancelled (Unreturned Annual)
31994,MUSCLE AND BACK PAIN RELIEF-8,Oral,141.16,Cancelled Post Market
31995,BENYLIN DM-D-AH CHEWABLES FOR CHILDREN,Oral,313.25,Cancelled Pre Market
31996,DIORSKIN PURE LIGHT SPF 15,Topical,395.54,Cancelled Post Market
31997,BENYLIN DM-D CHEWABLES FOR CHILDREN,Oral,906.88,Cancelled Pre Market
31998,AGE DELAY EMULSION PROLONGATEUR JEUNESSE - SPF 15,Topical,406.44,Cancelled Post Market
31999,DIAL COMPLETE ANTIBACTERIAL FOAMING HAND WASH,Topical,541.19,Cancelled Post Market
32000,READY BATH ANTIBACTERIAL TOTAL BODY CLEANSING SYSTEM - MSC 095100,Topical,779.26,Cancelled Post Market
32001,READY BATH ANTIBACTERIAL TOTAL BODY CLEANSING SYSTEM - MSC 095101,Topical,535.28,Cancelled Post Market
32002,READY BATH ANTIBACTERIAL TOTAL BODY CLEANSING SYSTEM - MSC 095104,Topical,203.88,Cancelled Post Market
32003,READY BATH ANTIBACTERIAL TOTAL BODY CLEANSING SYSTEM - MSC 095105,Topical,127.86,Cancelled Post Market
32004,ZOMIG NASAL SPRAY,Nasal,516.54,Marketed
32005,ZOMIG NASAL SPRAY,Oral,468.58,Marketed
32006,DIARRHEA RELIEF,Oral,340.91,Marketed
32007,ECO LIPS LIP BALM SPF 30,Topical,558.66,Cancelled Post Market
32008,NU-CITALOPRAM,Oral,790.43,Cancelled (Unreturned Annual)
32009,NU-CITALOPRAM,Oral,79.85,Cancelled (Unreturned Annual)
32010,ZEP LEMONGRASS HAND SOAP - ANTIBACTERIAL,Topical,334.85,Cancelled Post Market
32011,ELIGARD,Subcutaneous,42.43,Marketed
32012,SHISEIDO WHITE LUCENT PROTECTIVE MOISTURIZER SPF 16,Topical,516.23,Cancelled Post Market
32013,NUTROPIN AQ PEN CARTRIDGE,Subcutaneous,696.11,Cancelled Post Market
32014,ANTIBACTERIAL ALL PURPOSE CLEANER WITH BITREX,Disinfectant (Domestic),927.64,Approved
32015,6 LAIT SOLAIRE,Topical,358.4,Cancelled Post Market
32016,6 CREME 410,Topical,512.77,Cancelled Post Market
32017,6 CREME 410 TEINTEE,Topical,271.95,Cancelled Post Market
32018,REPLAGAL,Intravenous,840.74,Marketed
32019,FORMULATION HS-1210 (3.85%) DISINFECTANT/SANITIZER,Disinfectant (Hospital/Hc Facilities),360.73,Approved
32020,NUGEN HS-1210 (50%) DISINFECTANT/SANITIZER,Disinfectant (Institutional/Industrial),332.1,Approved
32021,SMARTSHIELD AFTER SUN,Topical,50.99,Cancelled (Unreturned Annual)
32022,COVER GIRL OUTLAST LIQUID MAKE-UP - BASECOAT,Topical,669.89,Cancelled Post Market
32023,MEANINGFUL BEAUTY CINDY CRAWFORD MAINTENANCE 1 DAILY MOISTURE SPF 8,Topical,371.87,Cancelled Post Market
32024,DIOR SNOW UVX2 ULTRA-PERFECTEUR DE TEINT SPF 35 - BEIGE 02,Topical,750.68,Cancelled Post Market
32025,DIOR SNOW UVX2 ULTRA-PERFECTEUR DE TEINT SPF 35 - MAUVE 01,Topical,504.21,Cancelled Post Market
32026,CLINIQUE SUPERBALANCED COMPACT MAKEUP SPF 20,Topical,484.13,Cancelled Post Market
32027,FUL - TROLE 64,Disinfectant (Food Premises),790.2,Cancelled Post Market
32028,BAYTRIL 100,Subcutaneous,461.06,Marketed
32029,RIVA-CITALOPRAM,Oral,161.39,Cancelled Pre Market
32030,RIVA-CITALOPRAM,Oral,475.79,Cancelled Post Market
32031,RIVA-CITALOPRAM,Oral,25.9,Cancelled Post Market
32032,TARO-FLUCONAZOLE,Oral,785.86,Dormant
32033,TARO-FLUCONAZOLE,Oral,430.71,Dormant
32034,TARO-FLUCONAZOLE,Oral,318.12,Approved
32035,APO-METHYLPHENIDATE,Oral,635.52,Marketed
32036,APO-METHYLPHENIDATE,Oral,484.16,Marketed
32037,ANTIBACTERIAL LOTION SOAP,Topical (Commercial),141.94,Marketed
32038,PHL-CYCLOBENZAPRINE,Oral,884.58,Cancelled Post Market
32039,RAN-FENTANYL TRANSDERMAL SYSTEM,Transdermal,672.08,Cancelled Post Market
32040,ACTIVELLE,Oral,513.76,Marketed
32129,SANDOZ MIRTAZAPINE,Oral,882.47,Marketed
32041,RAN-FENTANYL TRANSDERMAL SYSTEM,Transdermal,567.58,Cancelled Post Market
32042,RAN-FENTANYL TRANSDERMAL SYSTEM,Transdermal,600.79,Cancelled Post Market
32043,RAN-FENTANYL TRANSDERMAL SYSTEM,Transdermal,533.23,Cancelled Post Market
32044,BRIMONIDINE,Ophthalmic,503.05,Approved
32045,PREVACID FASTAB,Oral,660.64,Marketed
32046,PREVACID FASTAB,Oral,435.91,Marketed
32047,NU-PROPAFENONE,Oral,967.09,Cancelled (Unreturned Annual)
32048,ANDROGEL,Transdermal,88.2,Marketed
32049,AMIODARONE OMEGA,Intravenous,71.16,Approved
32050,MIDAMOR,Oral,468.74,Marketed
32051,DIPHENHYDRAMINE,Oral,707.33,Approved
32052,VITAL SUN PROTECTION SPF 40,Topical,654.33,Cancelled Post Market
32053,FLUMAZENIL INJECTION,Intravenous,89.35,Marketed
32054,SOFT CARE FOAM SELECT,Topical,874.73,Cancelled Post Market
32055,CREME PROTECTRICE ANTI-RIDES / AGE DEFYING PROTECTING CREAM SPF 10,Topical,878.08,Cancelled Post Market
32056,SOIN HAUTE PROTECTION / HIGH PROTECTION CARE SPF 30,Topical,946.25,Cancelled Post Market
32057,NU-CIPROFLOXACIN TABLETS,Oral,866.64,Cancelled (Unreturned Annual)
32058,NU-CIPROFLOXACIN TABLETS,Oral,173.44,Cancelled (Unreturned Annual)
32059,NU-CIPROFLOXACIN TABLETS,Oral,15.86,Cancelled (Unreturned Annual)
32060,NU-CIPROFLOXACIN TABLETS,Oral,403.85,Cancelled (Unreturned Annual)
32061,PAMIDRONATE DISODIUM OMEGA 3 MG/ML,Intravenous,872.93,Dormant
32062,PAMIDRONATE DISODIUM OMEGA 6 MG/ML,Intravenous,652.55,Marketed
32063,PAMIDRONATE DISODIUM OMEGA 9 MG/ML,Intravenous,59.13,Marketed
32064,SPRAY LOTION SOLAIRE HAUTE PROTECTION SPF 15,Topical,137.84,Cancelled Post Market
32065,MR. CLEAN ANTIBACTERIAL MULTI-SURFACES SPRAY,Disinfectant (Domestic),29.4,Cancelled Post Market
32066,NU-FENO-MICRO,Oral,958.58,Cancelled (Unreturned Annual)
32067,DOM-PRAVASTATIN,Oral,731.19,Dormant
32068,DOM-PRAVASTATIN,Oral,445.29,Dormant
32069,DOM-PRAVASTATIN,Oral,243.89,Dormant
32070,PRAVASTATIN,Oral,122.42,Cancelled Post Market
32071,PRAVASTATIN,Oral,603.84,Cancelled Post Market
32072,PRAVASTATIN,Oral,770.08,Cancelled Post Market
32073,NEULASTA,Subcutaneous,973.72,Marketed
32074,ZYM-TRAZODONE,Oral,383.9,Cancelled Post Market
